Symbol,Price,Industry Group Rank,Price % Change,Vol. % Change,Comp. Rating,RS Rating,Acc/Dis Rating,EPS Rating,SMR Rating,Spon Rating,Ind Grp RS,PE Ratio
IBEX,26.40,112,-1.16,-16,64,20,D-,99,A,B,C+,8
IBM,236.34,112,-2.21,-24,66,23,B-,88,A,B,C+,20
IMTE,0.59,112,-7.81,-98,4,14,C+,3,E,,C+,
INFY,12.83,112,-2.51,-33,32,15,D-,61,B,D,C+,17
INGM,22.30,112,-1.72,-22,68,76,C-,52,B,C,C+,8
INOD,37.12,112,-9.46,71,16,17,E,12,B,B,C+,41
JF,0.96,112,2.13,-89,42,61,C+,41,,,C+,
LGCL,1.58,112,3.27,-26,2,3,D+,17,D,,C+,3
MLGO,3.19,112,-4.49,-53,1,3,D,3,D,,C+,0
NABL,4.60,112,-4.17,-42,28,10,D,44,B,C,C+,12
NVNI,1.16,112,-2.52,-63,8,3,D,40,,,C+,
NXTT,2.20,112,48.65,694,14,1,D+,26,B,,C+,0
ONFO,0.69,112,-1.43,-53,28,23,B,21,D,,C+,
ORKT,1.04,112,0.97,-92,11,18,B-,1,E,,C+,
PHUN,1.67,112,-4.02,88,24,14,C+,38,E,B,C+,
PLUS,74.86,112,-2.70,2,83,52,D+,93,B,C,C+,14
PRCH,6.76,112,-6.24,-39,10,13,C+,3,,C,C+,
QNC,2.05,112,-4.21,126,9,8,,1,,,C+,
RAMP,25.72,112,-0.73,1,69,27,C+,94,B,C,C+,13
RCMT,18.60,112,-2.72,-1,53,29,E,83,A,B,C+,8
RMNI,3.11,112,-3.12,-48,16,20,B-,16,,B,C+,14
RPGL,0.49,112,-7.55,-96,1,1,E,5,E,,C+,
SAGT,2.35,112,4.44,-16,82,75,B,79,A,,C+,10
SHAZ,22.98,112,-2.67,-37,21,16,,3,D,,C+,
SUPX,8.91,112,-0.45,-67,8,11,C,1,D,,C+,
TASK,6.46,112,-1.22,79,43,16,E,89,A,C,C+,4
TDTH,0.20,112,-4.76,-65,2,8,C-,1,E,,C+,
TSSI,11.70,112,-8.02,-26,72,83,A,35,A,B,C+,22
UIS,2.02,112,-3.81,-25,9,8,E,51,,B,C+,2
ULS,83.91,112,0.19,2,90,86,B,84,A,C,C+,42
WIT,2.08,112,-0.48,-20,28,16,D+,42,C,,C+,14
WYY,4.62,112,-3.14,-50,32,75,D-,3,D,B,C+,
ARRY,7.33,113,0.69,-53,50,46,D+,64,B,B,C,11
ASTI,3.46,113,-10.82,-67,58,93,B-,41,D,,C,
CSIQ,13.45,113,-1.25,-36,13,39,C,2,E,A,C,
DQ,21.22,113,-0.19,-58,35,33,E,70,E,,C,
ENPH,37.84,113,-5.82,-8,47,42,D+,65,B,C,C,13
FGL,2.46,113,-26.57,5,5,1,E,7,D,,C,
FSLR,190.29,113,2.40,-6,79,58,D,97,A,B,C,13
JKS,25.29,113,-0.90,-57,41,79,B-,1,E,,C,
MAXN,1.48,113,-0.67,-78,13,6,E,63,E,E,C,
NEOV,3.73,113,-9.69,-57,46,86,B,3,D,B,C,
NXT,120.03,113,0.15,-19,96,97,B,90,A,C,C,25
PN,1.00,113,17.65,-15,36,61,A-,3,D,,C,
RUN,12.60,113,1.61,-48,63,83,C+,27,B,C,C,7
SEDG,51.76,113,2.96,-12,91,98,A-,63,D,B,C,
SHLS,6.62,113,2.32,-29,81,82,C-,90,B,C,C,19
SMXT,0.68,113,-2.86,-36,22,16,D+,46,,B,C,
SPRU,3.98,113,-1.00,-38,80,93,B+,70,D,B,C,
SPWR,1.25,113,-3.85,-46,17,18,E,28,D,B,C,3
SUNE,2.37,113,-25.24,-78,71,94,A,73,D,E,C,
SUUN,0.55,113,-8.33,-62,3,2,D-,21,E,,C,
TOYO,7.90,113,-0.50,-64,64,97,B+,5,D,E,C,
TYGO,4.00,113,0.76,-68,93,99,A+,71,C,B,C,
VIVO,2.52,113,-5.97,-56,34,20,B+,61,,,C,
ZEO,0.60,113,-13.04,-2,8,5,E,3,B,C,C,
AVK,10.98,114,-2.83,143,,28,E,,,,C,
BCAT,14.00,114,-1.55,37,,39,E,,,D,C,
BPRE,16.37,114,-1.15,-27,,76,C+,,,,C,
CII,20.52,114,-2.52,30,,58,E,,,,C,
CPZ,13.43,114,-1.10,17,,26,E,,,D,C,
CSQ,16.68,114,-2.91,43,,29,E,,,,C,
DNP,10.21,114,0.79,14,,68,C-,,,,C,
ERH,11.81,114,0.17,-71,,68,C,,,,C,
FMY,11.60,114,-0.51,-5,,39,D+,,,,C,
FOF,12.75,114,-0.70,-36,,52,E,,,,C,
FSSL,12.31,114,1.40,-47,,27,C+,,,,C,
FT,7.84,114,-0.38,-59,,61,D,,,,C,
GLO,5.45,114,-2.68,-53,,58,D-,,,D,C,
GUG,14.84,114,-0.93,-30,,39,C+,,,,C,
HTD,24.48,114,-1.05,23,,70,D,,,,C,
HYT,8.26,114,-1.08,-3,,28,E,,,,C,
JPC,7.42,114,-3.01,157,,32,E,,,,C,
KBDC,13.66,114,-1.59,-15,,30,C+,,,,C,
LGI,15.58,114,-5.35,224,,32,E,,,,C,
NCV,14.60,114,-2.01,9,,58,C-,,,,C,
NIE,22.90,114,-1.93,128,,35,E,,,,C,
NMAI,12.11,114,-2.34,-12,,39,E,,,,C,
PDCC,10.30,114,2.39,-87,,12,E,,,,C,
PFO,8.88,114,-1.33,127,,37,E,,,D,C,
RLTY,14.04,114,-1.06,-8,,35,D-,,,,C,
SCD,14.62,114,-1.62,-54,,39,C-,,,,C,
SDHY,15.63,114,-0.82,9,,35,D-,,,,C,
SOR,44.50,114,-0.78,-52,,58,D+,,,,C,
SPMC,8.93,114,-0.67,-84,,8,C+,,,,C,
WIW,8.35,114,-0.36,2,,39,E,,,D,C,
ZTR,6.61,114,0.30,-64,,73,C-,,,,C,
AACG,1.01,115,0.00,-56,38,82,D+,26,E,,C,
AFYA,14.75,115,-1.27,0,74,32,C,96,A,,C,8
AMBO,2.00,115,-5.21,40,40,14,C,71,C,,C,3
APEI,57.24,115,-0.31,-17,86,97,B+,55,C,C,C,42
BFAM,77.99,115,-3.95,-9,56,14,C,96,B,D,C,17
CHGG,0.68,115,11.48,54,5,14,B-,4,E,D,C,17
COE,18.90,115,2.55,353,10,10,C,1,,,C,
CVSA,114.61,115,-1.53,-35,75,52,D+,98,A,C,C,15
EDTK,1.01,115,1.00,55,72,73,B+,61,E,,C,
EDU,54.48,115,-2.31,-67,86,70,B-,92,B,A,C,16
EEIQ,6.98,115,-17.30,20,42,86,B+,33,D,,C,
FC,15.29,115,-1.04,-28,18,17,B,4,E,B,C,
FEDU,10.79,115,0.00,-98,56,42,C-,79,C,,C,19
GOTU,1.88,115,0.00,5,19,12,E,42,D,,C,
GSUN,0.52,115,-0.88,-72,42,2,B+,79,D,,C,0
GV,0.20,115,-9.09,-32,1,1,E,3,E,,C,
IH,1.71,115,-4.47,-50,18,17,D-,45,D,,C,6
JZ,0.90,115,-8.16,-82,12,7,D+,59,E,,C,
KIDZ,2.48,115,-2.36,-99,29,80,E,31,,C,C,3
KLC,2.05,115,-5.09,44,28,3,C-,74,C,C,C,3
LAUR,34.78,115,-1.78,-34,95,89,D-,97,A,C,C,20
LFS,2.50,115,-2.72,-97,58,21,A-,91,B,,C,23
LGCY,12.47,115,-3.71,-56,94,89,B+,91,A,B,C,20
LINC,40.91,115,0.15,-23,94,97,B,94,B,B,C,45
LOPE,166.58,115,-1.68,-51,62,32,D-,86,A,C,C,18
LRN,85.61,115,-2.56,-37,68,28,A-,93,A,C,C,10
LXEH,0.19,115,-13.64,-24,2,3,C-,8,E,,C,
MH,13.06,115,-3.19,-53,45,20,C-,60,B,C,C,7
PRDO,37.23,115,-1.74,15,95,87,A-,89,A,C,C,14
PXED,30.67,115,0.10,77,27,26,D+,16,A,B,C,7
RYET,1.01,115,4.12,6,24,8,B-,79,E,,C,
SKIL,3.95,115,-4.13,-70,19,4,C,52,C,B,C,1
STG,3.80,115,0.00,-76,15,10,E,42,B,,C,10
STRA,81.46,115,-2.38,2,72,42,B+,84,C,C,C,13
TAL,10.82,115,-3.48,-60,79,37,B-,79,B,A,C,19
UTI,37.19,115,-2.03,2,90,90,A+,57,B,C,C,38
VSA,0.76,115,-44.53,"2,694",12,1,E,79,,,C,
WAFU,1.57,115,-8.72,143,49,52,C,79,E,,C,
YQ,2.31,115,0.43,-38,10,24,D-,11,E,,C,
ZSPC,0.12,115,-14.29,13,1,1,E,3,,,C,
AGBK,6.91,116,-5.60,-25,8,11,,1,,,C,
BAC,46.97,116,-2.63,-14,58,35,E,85,B,C,C,12
BBVA,20.42,116,-2.39,-28,89,82,D,93,A,D,C,10
BCS,20.24,116,-2.03,-24,62,52,E,83,B,D,C,9
BK,114.66,116,-1.71,-41,89,82,B-,95,A,C,C,15
BMO,131.76,116,-0.45,99,80,81,C-,79,B,B,C,8
BNS,67.71,116,-1.25,-2,75,80,E,75,B,D,C,14
C,107.38,116,-4.47,52,61,81,D-,49,D,B,C,15
DB,28.37,116,-2.10,-23,50,26,E,97,C,,C,8
GS,802.89,116,-2.40,-17,66,76,E,71,C,B,C,16
HSBC,79.19,116,-0.55,10,86,84,E,89,B,,C,13
JPM,282.84,116,-3.02,-11,67,37,D,87,B,C,C,14
LYG,4.83,116,-2.23,16,75,73,D+,72,B,,C,0
MFG,7.63,116,-1.93,1,63,85,D,68,D,,C,3
MS,158.39,116,-2.97,-20,79,71,D-,84,B,C,C,16
MUFG,16.33,116,-1.74,-4,78,76,D+,74,B,,C,15
NWG,14.27,116,-0.21,9,88,61,C-,99,B,B,C,14
RY,158.21,116,-1.24,48,83,80,E,86,A,B,C,7
SAN,10.65,116,-1.11,-19,86,82,C,95,B,,C,10
SMFG,19.05,116,-1.75,-16,82,80,D+,68,C,D,C,38
TD,91.37,116,-1.58,47,87,84,E,87,A,A,C,11
UBS,36.41,116,-2.28,-9,54,35,C-,83,D,,C,15
WFC,77.19,116,-2.32,-24,66,32,C-,94,B,C,C,12
ACB,3.20,117,-4.19,-24,20,16,E,37,C,,C-,
AFCG,2.66,117,2.31,16,8,13,D+,9,D,B,C-,7
AKAN,0.59,117,-13.24,-73,13,1,D+,56,E,,C-,
BHST,4.32,117,0.00,30,6,12,E,11,,,C-,
CBAT,0.82,117,1.23,-13,35,30,B-,35,D,,C-,
CENT,37.02,117,-0.83,-51,65,77,B+,46,D,B,C-,14
CENTA,32.49,117,-1.13,-33,66,73,B,55,D,C,C-,12
CGC,0.89,117,-3.26,-51,21,18,E,59,E,,C-,
CRON,2.50,117,-0.79,-37,67,80,D,69,C,,C-,
CRWS,2.64,117,-2.94,94,21,30,E,43,D,B,C-,24
ENR,17.01,117,-1.33,-32,22,17,D-,36,B,C,C-,5
GNLN,0.39,117,-18.75,-59,6,1,E,64,E,D,C-,
GPGI,16.06,117,-7.22,-17,55,58,D-,63,B,C,C-,16
HITI,2.26,117,-2.16,20,26,27,E,31,D,E,C-,
IMCC,0.51,117,2.00,-84,2,2,D+,15,E,,C-,
INCR,0.76,117,4.11,-77,7,9,D-,3,E,,C-,
ISPR,1.82,117,-1.62,-58,9,13,D,33,E,B,C-,
ODC,63.28,117,0.94,-63,80,87,B-,68,B,B,C-,17
OGI,1.31,117,0.00,-17,37,29,B-,31,C,,C-,714
SNDL,1.31,117,-1.50,18,25,21,E,63,D,,C-,
TLRY,6.32,117,-3.36,-29,28,27,D-,67,D,D,C-,35
ULBI,6.38,117,-3.48,-44,40,65,B,3,D,C,C-,
UPXI,1.00,117,-6.54,-37,30,5,B,67,D,B,C-,
VUZI,2.17,117,-3.56,-43,25,17,C+,34,E,B,C-,
YCBD,0.72,117,-5.26,-67,7,11,C+,22,E,B,C-,
YHGJ,2.75,117,-2.48,-64,7,7,C,13,D,B,C-,
YMAT,0.31,117,-6.06,-93,22,3,D,79,D,,C-,3
ZSTK,6.28,117,-3.53,-74,6,7,D+,41,E,C,C-,
AAPL,248.80,118,-1.62,-2,87,68,C-,88,A,B,C,31
BKTI,73.40,118,-7.32,71,88,89,D+,79,A,A,C,17
CHAI,1.11,118,-1.77,-13,6,2,D-,54,E,,C,
FOXX,4.26,118,0.95,-70,19,46,B,5,,,C,
MSI,438.32,118,-2.60,-2,88,75,B-,88,A,B,C,28
OOMA,14.00,118,-2.44,8,98,83,A-,97,B,B,C,13
SONM,3.28,118,19.27,"1,355",9,7,C-,41,E,B,C,
WTO,2.88,118,3.60,-80,17,4,B-,44,D,,C,
ABLV,0.62,119,0.00,-98,22,18,D+,59,E,,C,
ATPC,3.20,119,43.50,-5,20,1,B-,61,E,,C,
BON,1.36,119,0.01,-71,23,20,D-,70,E,,C,0
BRBR,15.35,119,1.39,14,13,4,D,68,,C,C,8
BYAH,1.04,119,-2.80,-97,5,1,E,3,B,,C,
CABR,1.24,119,16.98,49,45,84,A,3,E,,C,
CL,84.29,119,0.18,-2,61,61,E,57,B,B,C,23
COTY,2.00,119,-1.48,-22,12,7,E,46,D,C,C,9
DSY,2.75,119,-1.79,-96,13,2,B-,10,B,C,C,
EL,67.23,119,-3.61,-13,36,19,E,73,D,B,C,34
ELAB,1.67,119,-10.70,720,11,1,E,61,,,C,
ELF,61.05,119,-8.72,22,51,13,E,92,A,D,C,17
EPC,21.02,119,-0.28,44,31,61,E,32,D,C,C,8
EWCZ,5.78,119,-0.17,-62,79,93,B+,64,B,B,C,8
FTLF,14.28,119,3.25,-66,31,37,E,23,B,B,C,21
HELE,13.88,119,-6.53,-14,2,7,E,22,D,C,C,3
HLF,14.41,119,-2.37,-33,61,93,B,50,,C,C,7
HNST,2.88,119,-1.03,-21,15,22,B+,6,E,C,C,
IFF,71.01,119,-0.20,8,46,68,D,24,D,D,C,28
IPAR,90.53,119,-1.04,44,50,28,D-,87,B,C,C,17
KMB,98.66,119,-0.19,-43,39,24,D-,63,B,C,C,16
KVUE,17.52,119,-0.28,-72,43,35,B+,46,C,C,C,16
LFVN,4.30,119,0.23,-71,17,7,D,41,B,B,C,6
MED,9.75,119,1.25,12,8,19,C-,3,E,B,C,
MTEX,6.95,119,0.00,-96,26,23,B-,30,D,,C,
NAII,2.79,119,2.20,16,24,24,B,24,D,B,C,
NATR,23.78,119,0.59,-43,83,93,B-,78,C,B,C,19
NHTC,2.78,119,-1.42,-49,5,16,D-,3,E,B,C,
NUS,7.13,119,-1.79,-29,17,19,D+,42,D,B,C,6
ODD,13.22,119,-1.49,-37,48,2,B-,88,A,C,C,6
OLPX,2.02,119,0.50,178,65,94,B-,15,D,C,C,67
PAVS,0.20,119,-20.00,-66,12,1,E,50,D,,C,
PBH,59.22,119,-1.92,12,39,24,B,50,C,D,C,14
PG,142.71,119,0.20,-2,55,33,B-,58,B,C,C,21
SKIN,0.81,119,-10.00,39,9,7,D+,36,E,B,C,
SLSN,0.91,119,-3.19,-29,7,4,E,26,B,B,C,45
SNYR,1.21,119,2.54,-88,5,8,D-,26,,,C,4
TKLF,2.18,119,0.93,-61,23,13,C+,3,B,,C,2
USNA,16.92,119,-2.08,3,13,14,D+,22,C,B,C,9
WALD,0.98,119,-3.92,140,1,5,E,5,E,B,C,
WW,14.23,119,-10.28,147,1,5,E,6,,B,C,0
XWEL,1.20,119,-6.98,-98,57,94,A+,26,E,B,C,
YSG,2.89,119,-3.99,53,15,7,E,16,C,,C,96
CHTR,219.14,120,0.29,-33,38,21,C+,66,C,C,C-,6
IDT,47.42,120,-1.23,24,52,23,E,94,B,B,C-,13
KYIV,10.05,120,-1.57,-34,54,22,D+,72,A,E,C-,11
LUMN,6.67,120,-1.33,-39,42,87,D-,37,E,C,C-,
T,29.10,120,0.62,-18,77,77,A-,63,B,C,C-,14
VZ,50.31,120,-0.85,-19,72,86,B,46,B,C,C-,11
CSV,44.62,121,-0.18,102,83,71,B+,82,B,D,C,14
MATW,25.20,121,-0.28,51,34,65,D,16,D,C,C,27
SCI,81.57,121,-0.33,36,70,65,B,58,B,C,C,21
ACA,102.85,122,-2.22,0,82,77,D,98,C,C,C,23
AEHL,1.16,122,-21.62,-61,13,1,E,59,D,,C,
AMRZ,53.80,122,-2.54,-50,59,70,D-,52,C,C,C,25
AMWD,40.10,122,-3.35,-10,11,14,D+,24,D,C,C,10
APOG,32.46,122,-0.79,15,34,19,B-,53,B,C,C,9
APT,4.40,122,-1.79,-15,29,33,D-,27,C,A,C,13
ATKR,59.13,122,-2.30,-44,17,32,D-,14,C,B,C,11
AWI,162.17,122,-1.70,-44,62,35,E,85,A,C,C,22
AYI,269.69,122,-0.24,-36,61,23,D-,94,A,D,C,14
BLD,348.54,122,0.21,46,46,35,D,66,B,B,C,18
BLDR,80.43,122,-2.12,-39,11,15,E,30,C,C,C,12
CAPS,0.63,122,-3.08,-66,6,9,C+,2,E,,C,
CAPT,0.55,122,-5.17,-43,18,39,B,3,,D,C,
CNM,48.15,122,-2.96,-17,55,29,B-,82,B,C,C,21
CSTE,1.02,122,2.00,-70,7,8,A-,5,E,E,C,
EFOI,1.90,122,4.40,12,20,23,C-,36,E,B,C,
FBGL,0.60,122,15.38,-79,10,17,C,20,E,,C,30
FBIN,38.17,122,-1.17,-23,15,15,E,33,C,C,C,11
FERG,224.76,122,1.56,-34,78,76,B-,84,B,C,C,21
GFF,70.52,122,-0.86,-48,43,37,E,77,B,C,C,12
JELD,1.14,122,-5.00,-38,1,3,E,1,E,C,C,
JHX,18.02,122,-3.58,28,28,21,D-,38,B,C,C,16
LGN,54.75,122,3.34,162,65,95,B,1,C,C,C,
LYTS,18.53,122,-1.49,-26,59,46,D+,84,B,B,C,17
MAS,59.50,122,-1.15,-28,26,29,D-,49,,D,C,15
MHK,96.26,122,-2.35,40,16,24,E,33,D,C,C,11
MIMI,0.27,122,-6.90,-98,31,3,D+,97,C,,C,3
MSGY,0.49,122,-14.04,-72,14,1,B+,10,B,,C,5
MWA,27.04,122,-2.73,3,88,77,B-,95,B,C,C,20
NCL,0.14,122,-6.67,-55,5,1,D+,14,E,B,C,
NX,17.43,122,-0.80,-45,49,75,E,39,B,C,C,8
OC,104.56,122,-2.75,-42,29,21,E,50,B,D,C,9
RETO,0.76,122,-7.32,-96,16,1,B,61,E,,C,
SMJF,3.10,122,-2.52,-87,22,13,A-,14,C,,C,78
SPB,73.60,122,-2.61,-3,83,89,C+,96,D,B,C,12
SSD,168.38,122,-1.61,-37,67,68,D,76,B,D,C,20
SWIM,5.29,122,-3.64,-39,38,20,E,60,D,B,C,59
TGLS,42.48,122,0.59,-2,22,13,E,59,B,C,C,12
TIC,6.57,122,-7.59,35,12,9,E,15,C,,C,
TILE,24.73,122,-1.59,35,69,61,D,93,B,C,C,13
TREX,35.54,122,-3.11,-25,32,20,C,51,B,D,C,19
TTAM,14.82,122,-0.80,-57,73,58,D-,97,B,D,C,15
WMS,132.70,122,-1.21,-19,66,65,E,92,B,D,C,21
WTS,287.01,122,-1.13,10,90,81,D+,96,A,C,C,27
ACNT,12.88,123,0.31,-26,20,33,D-,19,E,B,C,
CSTM,23.37,123,-2.42,-41,87,95,C,73,B,C,C,12
EAF,6.27,123,-4.27,-22,2,6,E,8,,B,C,
GSM,4.30,123,0.47,-32,26,70,D-,3,E,C,C,
INHD,1.01,123,-0.98,-76,9,2,D-,27,D,C,C,
MTUS,16.03,123,-1.72,-52,36,52,E,21,C,C,C,45
VATE,4.59,123,13.90,285,63,85,B,17,,B,C,
WS,28.10,123,-5.67,68,26,28,E,50,C,C,C,11
FITB,44.54,124,-1.92,-34,76,61,B-,75,B,D,C,12
FULT,19.68,124,-2.38,-9,79,70,C+,84,B,C,C,9
HBAN,15.08,124,-2.27,-35,53,29,D-,71,B,C,C,10
KEY,19.45,124,-2.16,-10,71,70,D-,56,A,C,C,13
NTRS,134.99,124,-2.17,-48,81,76,C-,86,B,C,C,15
PNC,202.39,124,-1.49,-29,77,68,E,90,B,D,C,12
RF,25.16,124,-1.37,-26,62,58,C-,57,B,D,C,11
TFC,44.53,124,-0.98,31,51,42,E,65,B,C,C,11
USB,50.85,124,-1.43,-5,73,70,D+,78,B,C,C,11
ALLT,6.25,125,-4.58,4,47,18,D-,77,B,A,C,27
ANET,120.77,125,-1.45,-26,86,77,D-,99,A,B,C,41
BOSC,5.03,125,1.41,168,87,80,B+,88,B,,C,10
CALX,50.28,125,-1.45,-17,76,65,C+,81,B,C,C,37
CSCO,79.92,125,-2.73,-19,83,82,C+,73,A,C,C,20
DGII,47.47,125,-2.41,-24,93,90,C,90,B,C,C,22
DTSS,0.96,125,-4.00,-80,31,16,B+,54,D,,C,
EXTR,15.26,125,-1.29,-39,48,29,E,74,A,C,C,16
FIEE,6.81,125,-2.16,-96,90,98,A-,69,C,,C,113
LTRX,5.39,125,-3.23,-43,48,92,C,28,D,B,C,45
NTGR,21.57,125,-2.53,-33,30,22,B-,42,D,B,C,47
RDWR,25.74,125,-4.81,-13,81,65,B-,82,B,A,C,22
SANG,3.99,125,-3.16,194,9,20,E,15,E,,C,
SILC,20.79,125,-2.35,-16,67,92,B-,24,D,,C,
VEEA,0.50,125,-7.41,-95,13,7,B+,23,,B,C,
AIG,72.95,126,-1.78,-6,57,26,D+,94,C,D,C,10
AIZ,213.28,126,-1.90,-32,68,46,D,85,B,C,C,9
BNT,40.60,126,-1.46,97,43,39,E,64,C,A,C,169
BOW,21.67,126,-3.60,-37,56,13,D+,96,B,C,C,13
EVER,15.19,126,-4.47,-27,53,9,C+,80,A,B,C,6
EZRA,0.17,126,1.89,-88,1,1,E,27,E,A,C,
FGNX,5.38,126,-14.60,-61,23,1,C,56,C,B,C,
HG,28.61,126,-2.09,-48,96,84,A-,81,A,C,C,5
HIG,132.32,126,-1.91,-23,80,61,D,98,B,C,C,10
JXN,101.40,126,-4.29,-24,82,70,E,86,A,C,C,4
L,104.06,126,-2.63,66,77,73,D+,87,C,C,C,12
MFC,33.63,126,-2.38,-25,77,65,D-,80,B,D,C,24
NODK,12.48,126,-3.33,298,23,32,D+,13,E,B,C,
PFG,87.01,126,-2.17,-29,68,68,D-,85,C,D,C,11
PLMR,116.83,126,-3.68,-38,71,26,C-,99,A,C,C,15
TWFG,17.53,126,-4.31,-20,70,9,B+,99,A,C,C,20
YB,16.99,126,-1.85,-20,68,26,C-,94,A,,C,4
ASST,9.86,127,-5.37,-5,20,7,C+,53,D,B,C-,
BAOS,2.52,127,1.20,-56,7,32,B-,1,E,,C-,
BOC,11.78,127,-2.89,-29,25,28,B,10,D,B,C-,
BUUU,15.26,127,7.09,-94,92,99,B+,79,A,,C-,254
CCO,2.35,127,-0.84,125,44,95,D,1,,C,C-,
CREX,3.31,127,-6.23,186,42,91,C-,2,E,C,C-,
CRTO,17.18,127,-2.61,-60,43,17,B-,77,B,E,C-,4
DSP,10.75,127,-1.38,-35,48,37,B,40,B,B,C-,23
DTCX,2.11,127,-31.72,766,6,7,C+,1,E,B,C-,
EEX,4.50,127,-0.66,-56,37,46,C+,4,D,B,C-,
FLNT,3.23,127,-5.28,-40,60,93,A-,24,E,C,C-,
FTRK,0.38,127,-15.56,-76,8,4,A,1,,,C-,
GAMB,3.70,127,-5.85,75,26,6,E,64,B,C,C-,3
HAO,1.11,127,-14.62,446,47,33,C,85,C,,C-,1
HHS,2.37,127,0.42,-89,11,10,D,35,E,B,C-,22
IBTA,28.98,127,-1.46,-41,39,68,B+,8,C,B,C-,17
INTJ,9.92,127,24.78,183,15,20,A-,29,E,,C-,
KNRX,1.32,127,1.54,-97,22,9,A,33,,,C-,
LAMR,123.77,127,-2.15,19,75,65,C+,84,A,C,C-,21
LZMH,1.55,127,-0.01,41,3,10,B-,3,D,,C-,
MAX,9.07,127,-5.42,-59,64,20,B+,77,A,C,C-,23
MCHX,1.54,127,8.45,72,19,25,D+,28,E,B,C-,
MNTN,8.49,127,-1.28,-46,42,7,C-,79,C,C,C-,
NCMI,3.04,127,-2.56,2,25,13,D,62,E,B,C-,
OMC,73.82,127,-1.98,-1,70,37,B-,75,B,B,C-,9
PERI,9.82,127,-4.47,6,69,70,B-,77,D,A,C-,9
PRSU,35.34,127,-2.75,-7,50,71,E,31,C,C,C-,30
PUBM,8.19,127,-1.44,50,20,27,B,16,D,B,C-,25
QNST,11.84,127,-2.23,-22,36,18,C,38,B,B,C-,13
SGRP,0.70,127,-2.78,-79,17,17,B-,21,E,B,C-,
SST,3.32,127,142.34,"4,845",8,13,C-,32,E,D,C-,
STFS,4.01,127,-0.50,-100,3,7,B,3,E,,C-,
STGW,6.08,127,-2.72,-48,89,86,A-,92,B,C,C-,7
SWAG,1.65,127,-2.37,-15,58,82,D,62,C,B,C-,
TBLA,3.00,127,-1.96,-16,55,21,B-,84,B,B,C-,5
TDIC,0.12,127,1.38,-90,9,2,B-,10,A,,C-,3
TEAD,0.63,127,-4.55,-54,14,5,D+,31,C,B,C-,
THRY,2.49,127,-4.23,-53,18,2,A-,26,E,B,C-,
TJGC,0.64,127,4.92,-83,1,4,D+,1,E,,C-,
TNMG,1.85,127,-5.13,-98,7,4,C+,31,E,C,C-,
TTD,21.28,127,-2.12,-23,37,5,E,82,A,B,C-,12
TULP,4.10,127,3.27,-98,36,58,B,11,D,,C-,
UBXG,1.57,127,-4.85,508,3,13,D-,7,E,,C-,
VSME,1.02,127,0.02,-97,11,2,B,54,E,,C-,
WPP,15.33,127,-1.03,-26,12,8,D-,37,C,A,C-,4
BTOG,2.21,128,-7.92,-71,15,1,C-,61,E,,C-,
BYND,0.64,128,-1.54,-43,3,4,B-,17,,C,C-,
CALM,77.12,128,-2.01,-25,44,25,D-,78,B,C,C-,3
DDL,2.51,128,-0.40,-85,53,65,B+,8,B,,C-,13
HRL,23.07,128,0.96,-14,27,26,D+,37,C,C,C-,17
JBS,17.03,128,2.34,56,93,85,B,80,B,C,C-,9
MAMA,15.13,128,1.75,-59,77,95,B-,31,B,C,C-,138
PPC,36.72,128,1.63,44,37,27,D+,51,B,C,C-,7
SFD,26.69,128,3.33,74,91,86,A,86,B,D,C-,11
STKH,1.42,128,-2.07,-75,9,2,C-,38,E,,C-,
TSN,63.92,128,1.52,-23,55,80,C-,32,C,C,C-,16
TWG,3.65,128,1.11,-99,23,10,D+,79,E,,C-,1
VITL,13.14,128,1.00,1,35,4,E,99,A,C,C-,9
WYHG,0.44,128,4.76,-74,2,5,D+,11,C,,C-,5
ARCO,8.07,129,-2.42,-28,73,75,B,44,C,C,C-,19
ARKR,6.90,129,2.22,-10,22,32,B+,16,E,,C-,
BDL,31.00,129,-0.64,177,73,71,D+,79,C,,C-,10
BH,305.79,129,-4.50,-50,36,68,B-,1,D,,C-,
BHA,"1,610.02",129,-4.21,-13,32,75,D-,1,D,,C-,
BJRI,34.74,129,-5.83,20,50,32,D+,75,C,B,C-,15
BLMN,5.26,129,-4.71,-33,21,16,C,34,B,C,C-,5
BRCC,0.75,129,0.39,-58,13,7,B+,20,D,B,C-,
BROS,46.69,129,-2.77,-11,62,17,D,97,A,C,C-,61
BTBD,1.66,129,-2.92,71,57,82,C,79,E,,C-,
CAKE,54.07,129,-2.28,7,74,58,B-,81,B,C,C-,14
CAVA,75.42,129,-4.41,5,52,80,C-,14,B,C,C-,140
CBRL,26.74,129,-3.81,-27,7,17,C,7,C,C,C-,32
CCHH,0.64,129,3.23,-99,8,9,C,20,C,,C-,16
CMG,30.86,129,-4.07,-12,41,16,E,78,A,B,C-,27
DIN,25.18,129,-3.38,12,28,32,D-,67,,B,C-,6
DNUT,3.23,129,-5.56,-31,38,25,C-,79,E,B,C-,
DPZ,348.14,129,-2.90,-9,24,20,E,69,,D,C-,20
DRI,192.49,129,-3.21,-3,66,46,C+,70,A,C,C-,19
EAT,133.67,129,-2.83,-1,61,28,E,90,A,C,C-,13
FWRG,10.31,129,-5.50,28,42,11,E,96,C,C,C-,33
